"Year","Geography","Source","GeoCode","Value"
2021,"Quebec","Light Manufacturing, Construction and Forest Resources",24,5.073
2021,"Quebec","Buildings",24,9.609
2021,"Quebec","Waste",24,4.681
2021,"Quebec","Agriculture",24,8.745
2021,"Saskatchewan","Provincial Inventory Total",47,76.804
2021,"Saskatchewan","Oil and Gas",47,26.758
2021,"Saskatchewan","Transport",47,9.046
2021,"Saskatchewan","Heavy Industry",47,4.063
2021,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.64
2021,"Saskatchewan","Buildings",47,3.863
2021,"Saskatchewan","Waste",47,1.412
2021,"Saskatchewan","Agriculture",47,16.317
2021,"Yukon","Territorial Inventory Total",60,0.651
2021,"Yukon","Oil and Gas",60,0
2021,"Yukon","Transport",60,0.357
2021,"Yukon","Heavy Industry",60,0.135
2021,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.03
2021,"Yukon","Buildings",60,0.043
2021,"Yukon","Waste",60,0.034
2021,"Yukon","Agriculture",60,0.008
2022,"Alberta","Provincial Inventory Total",48,269.86
2022,"Alberta","Oil and Gas",48,158.291
2022,"Alberta","Transport",48,23.355
2022,"Alberta","Heavy Industry",48,18.034
2022,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.129
2022,"Alberta","Buildings",48,21.289
2022,"Alberta","Waste",48,4.631
2022,"Alberta","Agriculture",48,21.009
2022,"British Columbia","Provincial Inventory Total",59,64.261
2022,"British Columbia","Oil and Gas",59,15.238
2022,"British Columbia","Transport",59,23.241
2022,"British Columbia","Heavy Industry",59,5.205
2022,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,3.526
2022,"British Columbia","Buildings",59,9.414
2022,"British Columbia","Waste",59,1.823
2022,"British Columbia","Agriculture",59,3.063
2022,"Canada","Oil and Gas",,216.744
2022,"Canada","Transport",,156.29
2022,"Canada","Heavy Industry",,77.93
2022,"Canada","Light Manufacturing, Construction and Forest Resources",,23.856
2022,"Canada","Buildings",,88.781
2022,"Canada","Waste",,23.366
2022,"Canada","Agriculture",,70.212
2022,"Manitoba","Provincial Inventory Total",46,21.609
2022,"Manitoba","Oil and Gas",46,0.932
2022,"Manitoba","Transport",46,6.363
2022,"Manitoba","Heavy Industry",46,1.359
2022,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.102
2022,"Manitoba","Buildings",46,3.239
2022,"Manitoba","Waste",46,1.355
2022,"Manitoba","Agriculture",46,7.21
2022,"New Brunswick","Provincial Inventory Total",13,12.483
2022,"New Brunswick","Oil and Gas",13,2.855
2022,"New Brunswick","Transport",13,3.063
2022,"New Brunswick","Heavy Industry",13,0.711
2022,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.374
2022,"New Brunswick","Buildings",13,0.962
2022,"New Brunswick","Waste",13,0.61
2022,"New Brunswick","Agriculture",13,0.471
2022,"Newfoundland and Labrador","Provincial Inventory Total",10,8.606
2022,"Newfoundland and Labrador","Oil and Gas",10,1.293
2022,"Newfoundland and Labrador","Transport",10,3.68
2022,"Newfoundland and Labrador","Heavy Industry",10,1.156
2022,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.331
2022,"Newfoundland and Labrador","Buildings",10,0.746
2022,"Newfoundland and Labrador","Waste",10,0.618
2022,"Newfoundland and Labrador","Agriculture",10,0.095
2022,"Northwest Territories","Territorial Inventory Total",61,1.353
2022,"Northwest Territories","Oil and Gas",61,0.072
2022,"Northwest Territories","Transport",61,0.625
2022,"Northwest Territories","Heavy Industry",61,0.382
2022,"Northwest Territories","Buildings",61,0.137
2022,"Northwest Territories","Waste",61,0.04
2022,"Nova Scotia","Provincial Inventory Total",12,14.776
2022,"Nova Scotia","Oil and Gas",12,0.015
2022,"Nova Scotia","Transport",12,5.164
2022,"Nova Scotia","Heavy Industry",12,0.35
2022,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.41
2022,"Nova Scotia","Buildings",12,2.011
2022,"Nova Scotia","Waste",12,0.588
2022,"Nova Scotia","Agriculture",12,0.404
2022,"Nunavut","Territorial Inventory Total",62,0.617
2022,"Nunavut","Transport",62,0.335
2022,"Nunavut","Heavy Industry",62,0.081
2022,"Nunavut","Buildings",62,0.014
2022,"Nunavut","Waste",62,0.033
2022,"Ontario","Provincial Inventory Total",35,156.994
2022,"Ontario","Oil and Gas",35,8.735
2022,"Ontario","Transport",35,49.913
2022,"Ontario","Heavy Industry",35,28.594
2022,"Ontario","Light Manufacturing, Construction and Forest Resources",35,9.397
2022,"Ontario","Buildings",35,36.619
2022,"Ontario","Waste",35,7.541
2022,"Ontario","Agriculture",35,12.417
2022,"Prince Edward Island","Provincial Inventory Total",11,1.602
2022,"Prince Edward Island","Oil and Gas",11,0
2022,"Prince Edward Island","Transport",11,0.673
2022,"Prince Edward Island","Heavy Industry",11,0.011
2022,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.165
2022,"Prince Edward Island","Buildings",11,0.305
2022,"Prince Edward Island","Waste",11,0.067
2022,"Prince Edward Island","Agriculture",11,0.38
2022,"Quebec","Provincial Inventory Total",24,79.091
2022,"Quebec","Oil and Gas",24,2.337
2022,"Quebec","Transport",24,30.753
2022,"Quebec","Heavy Industry",24,17.676
2022,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.684
2022,"Quebec","Buildings",24,9.821
2022,"Quebec","Waste",24,4.626
2022,"Quebec","Agriculture",24,8.89
2022,"Saskatchewan","Provincial Inventory Total",47,75.853
2022,"Saskatchewan","Oil and Gas",47,26.976
2022,"Saskatchewan","Transport",47,8.746
2022,"Saskatchewan","Heavy Industry",47,4.236
2022,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.669
2022,"Saskatchewan","Buildings",47,4.186
2022,"Saskatchewan","Waste",47,1.399
2022,"Saskatchewan","Agriculture",47,16.265
2022,"Yukon","Territorial Inventory Total",60,0.662
2022,"Yukon","Oil and Gas",60,0
2022,"Yukon","Transport",60,0.38
2022,"Yukon","Heavy Industry",60,0.134
2022,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.028
2022,"Yukon","Buildings",60,0.038
2022,"Yukon","Waste",60,0.035
2022,"Yukon","Agriculture",60,0.009
