Year,Age at time of death,Sex,Causes of death,Value
2019,40 to 44 years,Males,Pneumoconioses and chemical effects,0.0
2019,40 to 44 years,Males,Pneumonitis due to solids and liquids,0.3
2019,40 to 44 years,Females,Malignant neoplasms,34.2
2019,40 to 44 years,Females,Diabetes mellitus,1.8
2019,40 to 44 years,Females,Diseases of heart,6.5
2019,40 to 44 years,Females,Essential hypertension and hypertensive renal disease,0.2
2019,40 to 44 years,Females,Cerebrovascular diseases,2.3
2019,40 to 44 years,Females,Atherosclerosis,0.0
2019,40 to 44 years,Females,Aortic aneurysm and dissection,0.2
2019,40 to 44 years,Females,Chronic lower respiratory diseases,0.8
2019,40 to 44 years,Females,Pneumoconioses and chemical effects,0.0
2019,40 to 44 years,Females,Pneumonitis due to solids and liquids,0.0
2019,45 to 54 years,Both sexes,Malignant neoplasms,75.5
2019,45 to 54 years,Both sexes,Diabetes mellitus,6.4
2019,45 to 54 years,Both sexes,Diseases of heart,34.1
2019,45 to 54 years,Both sexes,Essential hypertension and hypertensive renal disease,0.5
2019,45 to 54 years,Both sexes,Cerebrovascular diseases,6.6
2019,45 to 54 years,Both sexes,Atherosclerosis,0.0
2019,45 to 54 years,Both sexes,Aortic aneurysm and dissection,1.4
2019,45 to 54 years,Both sexes,Chronic lower respiratory diseases,3.0
2019,45 to 54 years,Both sexes,Pneumoconioses and chemical effects,0.0
2019,45 to 54 years,Both sexes,Pneumonitis due to solids and liquids,0.3
2019,45 to 54 years,Males,Malignant neoplasms,71.9
2019,45 to 54 years,Males,Diabetes mellitus,8.6
2019,45 to 54 years,Males,Diseases of heart,51.8
2019,45 to 54 years,Males,Essential hypertension and hypertensive renal disease,0.8
2019,45 to 54 years,Males,Cerebrovascular diseases,7.2
2019,45 to 54 years,Males,Atherosclerosis,0.1
2019,45 to 54 years,Males,Aortic aneurysm and dissection,2.4
2019,45 to 54 years,Males,Chronic lower respiratory diseases,3.2
2019,45 to 54 years,Males,Pneumoconioses and chemical effects,0.0
2019,45 to 54 years,Males,Pneumonitis due to solids and liquids,0.3
2019,45 to 54 years,Females,Malignant neoplasms,79.1
2019,45 to 54 years,Females,Diabetes mellitus,4.2
2019,45 to 54 years,Females,Diseases of heart,16.6
2019,45 to 54 years,Females,Essential hypertension and hypertensive renal disease,0.2
2019,45 to 54 years,Females,Cerebrovascular diseases,6.0
2019,45 to 54 years,Females,Atherosclerosis,0.0
2019,45 to 54 years,Females,Aortic aneurysm and dissection,0.4
2019,45 to 54 years,Females,Chronic lower respiratory diseases,2.8
2019,45 to 54 years,Females,Pneumoconioses and chemical effects,0.0
2019,45 to 54 years,Females,Pneumonitis due to solids and liquids,0.4
2019,45 to 49 years,Both sexes,Malignant neoplasms,51.8
2019,45 to 49 years,Both sexes,Diabetes mellitus,5.0
2019,45 to 49 years,Both sexes,Diseases of heart,23.8
2019,45 to 49 years,Both sexes,Essential hypertension and hypertensive renal disease,0.4
2019,45 to 49 years,Both sexes,Cerebrovascular diseases,5.3
2019,45 to 49 years,Both sexes,Atherosclerosis,0.0
2019,45 to 49 years,Both sexes,Aortic aneurysm and dissection,1.1
2019,45 to 49 years,Both sexes,Chronic lower respiratory diseases,1.1
2019,45 to 49 years,Both sexes,Pneumoconioses and chemical effects,0.0
2019,45 to 49 years,Both sexes,Pneumonitis due to solids and liquids,0.3
2019,45 to 49 years,Males,Malignant neoplasms,46.7
2019,45 to 49 years,Males,Diabetes mellitus,7.2
2019,45 to 49 years,Males,Diseases of heart,35.5
2019,45 to 49 years,Males,Essential hypertension and hypertensive renal disease,0.5
2019,45 to 49 years,Males,Cerebrovascular diseases,6.0
2019,45 to 49 years,Males,Atherosclerosis,0.1
2019,45 to 49 years,Males,Aortic aneurysm and dissection,1.9
2019,45 to 49 years,Males,Chronic lower respiratory diseases,1.1
2019,45 to 49 years,Males,Pneumoconioses and chemical effects,0.0
2019,45 to 49 years,Males,Pneumonitis due to solids and liquids,0.2
2019,45 to 49 years,Females,Malignant neoplasms,56.9
2019,45 to 49 years,Females,Diabetes mellitus,2.8
2019,45 to 49 years,Females,Diseases of heart,12.3
2019,45 to 49 years,Females,Essential hypertension and hypertensive renal disease,0.2
2019,45 to 49 years,Females,Cerebrovascular diseases,4.6
2019,45 to 49 years,Females,Atherosclerosis,0.0
2019,45 to 49 years,Females,Aortic aneurysm and dissection,0.2
2019,45 to 49 years,Females,Chronic lower respiratory diseases,1.2
2019,45 to 49 years,Females,Pneumoconioses and chemical effects,0.0
2019,45 to 49 years,Females,Pneumonitis due to solids and liquids,0.3
2019,50 to 54 years,Both sexes,Malignant neoplasms,98.2
2019,50 to 54 years,Both sexes,Diabetes mellitus,7.7
2019,50 to 54 years,Both sexes,Diseases of heart,44.0
2019,50 to 54 years,Both sexes,Essential hypertension and hypertensive renal disease,0.6
2019,50 to 54 years,Both sexes,Cerebrovascular diseases,7.8
2019,50 to 54 years,Both sexes,Atherosclerosis,0.0
2019,50 to 54 years,Both sexes,Aortic aneurysm and dissection,1.7
2019,50 to 54 years,Both sexes,Chronic lower respiratory diseases,4.9
2019,50 to 54 years,Both sexes,Pneumoconioses and chemical effects,0.0
2019,50 to 54 years,Both sexes,Pneumonitis due to solids and liquids,0.4
2019,50 to 54 years,Males,Malignant neoplasms,96.1
2019,50 to 54 years,Males,Diabetes mellitus,9.9
2019,50 to 54 years,Males,Diseases of heart,67.4
2019,50 to 54 years,Males,Essential hypertension and hypertensive renal disease,1.1
2019,50 to 54 years,Males,Cerebrovascular diseases,8.3
2019,50 to 54 years,Males,Atherosclerosis,0.0
2019,50 to 54 years,Males,Aortic aneurysm and dissection,2.9
2019,50 to 54 years,Males,Chronic lower respiratory diseases,5.3
2019,50 to 54 years,Males,Pneumoconioses and chemical effects,0.0
2019,50 to 54 years,Males,Pneumonitis due to solids and liquids,0.4
2019,50 to 54 years,Females,Malignant neoplasms,100.4
2019,50 to 54 years,Females,Diabetes mellitus,5.6
2019,50 to 54 years,Females,Diseases of heart,20.7
2019,50 to 54 years,Females,Essential hypertension and hypertensive renal disease,0.1
2019,50 to 54 years,Females,Cerebrovascular diseases,7.3
2019,50 to 54 years,Females,Atherosclerosis,0.0
2019,50 to 54 years,Females,Aortic aneurysm and dissection,0.6
2019,50 to 54 years,Females,Chronic lower respiratory diseases,4.5
2019,50 to 54 years,Females,Pneumoconioses and chemical effects,0.0
2019,50 to 54 years,Females,Pneumonitis due to solids and liquids,0.5
2019,55 to 64 years,Both sexes,Malignant neoplasms,241.1
2019,55 to 64 years,Both sexes,Diabetes mellitus,16.7
2019,55 to 64 years,Both sexes,Diseases of heart,94.3
2019,55 to 64 years,Both sexes,Essential hypertension and hypertensive renal disease,1.3
2019,55 to 64 years,Both sexes,Cerebrovascular diseases,16.0
2019,55 to 64 years,Both sexes,Atherosclerosis,0.5
2019,55 to 64 years,Both sexes,Aortic aneurysm and dissection,2.8
2019,55 to 64 years,Both sexes,Chronic lower respiratory diseases,20.6
2019,55 to 64 years,Both sexes,Pneumoconioses and chemical effects,0.2
2019,55 to 64 years,Both sexes,Pneumonitis due to solids and liquids,1.2
2019,55 to 64 years,Males,Malignant neoplasms,259.1
2019,55 to 64 years,Males,Diabetes mellitus,22.3
2019,55 to 64 years,Males,Diseases of heart,142.0
2019,55 to 64 years,Males,Essential hypertension and hypertensive renal disease,1.8
2019,55 to 64 years,Males,Cerebrovascular diseases,18.4
2019,55 to 64 years,Males,Atherosclerosis,0.7
2019,55 to 64 years,Males,Aortic aneurysm and dissection,4.7
2019,55 to 64 years,Males,Chronic lower respiratory diseases,22.5
2019,55 to 64 years,Males,Pneumoconioses and chemical effects,0.4
2019,55 to 64 years,Males,Pneumonitis due to solids and liquids,1.5
2019,55 to 64 years,Females,Malignant neoplasms,223.4
2019,55 to 64 years,Females,Diabetes mellitus,11.3
2019,55 to 64 years,Females,Diseases of heart,47.5
2019,55 to 64 years,Females,Essential hypertension and hypertensive renal disease,0.9
2019,55 to 64 years,Females,Cerebrovascular diseases,13.6
2019,55 to 64 years,Females,Atherosclerosis,0.3
2019,55 to 64 years,Females,Aortic aneurysm and dissection,1.0
2019,55 to 64 years,Females,Chronic lower respiratory diseases,18.8
2019,55 to 64 years,Females,Pneumoconioses and chemical effects,0.0
2019,55 to 64 years,Females,Pneumonitis due to solids and liquids,0.9
2019,55 to 59 years,Both sexes,Malignant neoplasms,183.5
2019,55 to 59 years,Both sexes,Diabetes mellitus,13.9
2019,55 to 59 years,Both sexes,Diseases of heart,71.8
2019,55 to 59 years,Both sexes,Essential hypertension and hypertensive renal disease,0.7
2019,55 to 59 years,Both sexes,Cerebrovascular diseases,12.1
2019,55 to 59 years,Both sexes,Atherosclerosis,0.3
2019,55 to 59 years,Both sexes,Aortic aneurysm and dissection,1.8
2019,55 to 59 years,Both sexes,Chronic lower respiratory diseases,12.3
2019,55 to 59 years,Both sexes,Pneumoconioses and chemical effects,0.0
2019,55 to 59 years,Both sexes,Pneumonitis due to solids and liquids,0.9
2019,55 to 59 years,Males,Malignant neoplasms,186.6
2019,55 to 59 years,Males,Diabetes mellitus,18.6
2019,55 to 59 years,Males,Diseases of heart,110.7
2019,55 to 59 years,Males,Essential hypertension and hypertensive renal disease,1.2
2019,55 to 59 years,Males,Cerebrovascular diseases,14.2
2019,55 to 59 years,Males,Atherosclerosis,0.2
2019,55 to 59 years,Males,Aortic aneurysm and dissection,3.0
2019,55 to 59 years,Males,Chronic lower respiratory diseases,13.1
2019,55 to 59 years,Males,Pneumoconioses and chemical effects,0.0
2019,55 to 59 years,Males,Pneumonitis due to solids and liquids,1.2
2019,55 to 59 years,Females,Malignant neoplasms,180.4
2019,55 to 59 years,Females,Diabetes mellitus,9.3
2019,55 to 59 years,Females,Diseases of heart,33.4
2019,55 to 59 years,Females,Essential hypertension and hypertensive renal disease,0.2
2019,55 to 59 years,Females,Cerebrovascular diseases,10.0
2019,55 to 59 years,Females,Atherosclerosis,0.3
2019,55 to 59 years,Females,Aortic aneurysm and dissection,0.6
2019,55 to 59 years,Females,Chronic lower respiratory diseases,11.5
2019,55 to 59 years,Females,Pneumoconioses and chemical effects,0.0
2019,55 to 59 years,Females,Pneumonitis due to solids and liquids,0.7
2019,60 to 64 years,Both sexes,Malignant neoplasms,304.1
2019,60 to 64 years,Both sexes,Diabetes mellitus,19.9
2019,60 to 64 years,Both sexes,Diseases of heart,118.8
2019,60 to 64 years,Both sexes,Essential hypertension and hypertensive renal disease,2.1
2019,60 to 64 years,Both sexes,Cerebrovascular diseases,20.3
2019,60 to 64 years,Both sexes,Atherosclerosis,0.8
2019,60 to 64 years,Both sexes,Aortic aneurysm and dissection,3.9
2019,60 to 64 years,Both sexes,Chronic lower respiratory diseases,29.7
2019,60 to 64 years,Both sexes,Pneumoconioses and chemical effects,0.2
2019,60 to 64 years,Both sexes,Pneumonitis due to solids and liquids,1.5
2019,60 to 64 years,Males,Malignant neoplasms,339.4
2019,60 to 64 years,Males,Diabetes mellitus,26.5
2019,60 to 64 years,Males,Diseases of heart,176.6
2019,60 to 64 years,Males,Essential hypertension and hypertensive renal disease,2.5
2019,60 to 64 years,Males,Cerebrovascular diseases,23.1
2019,60 to 64 years,Males,Atherosclerosis,1.2
2019,60 to 64 years,Males,Aortic aneurysm and dissection,6.5
2019,60 to 64 years,Males,Chronic lower respiratory diseases,32.8
2019,60 to 64 years,Males,Pneumoconioses and chemical effects,0.4
2019,60 to 64 years,Males,Pneumonitis due to solids and liquids,1.9
2019,60 to 64 years,Females,Malignant neoplasms,269.9
2019,60 to 64 years,Females,Diabetes mellitus,13.5
2019,60 to 64 years,Females,Diseases of heart,62.7
2019,60 to 64 years,Females,Essential hypertension and hypertensive renal disease,1.6
2019,60 to 64 years,Females,Cerebrovascular diseases,17.5
2019,60 to 64 years,Females,Atherosclerosis,0.4
2019,60 to 64 years,Females,Aortic aneurysm and dissection,1.4
2019,60 to 64 years,Females,Chronic lower respiratory diseases,26.6
2019,60 to 64 years,Females,Pneumoconioses and chemical effects,0.0
2019,60 to 64 years,Females,Pneumonitis due to solids and liquids,1.0
2019,65 to 74 years,Both sexes,Malignant neoplasms,576.5
2019,65 to 74 years,Both sexes,Diabetes mellitus,41.2
2019,65 to 74 years,Both sexes,Diseases of heart,233.6
2019,65 to 74 years,Both sexes,Essential hypertension and hypertensive renal disease,5.2
2019,65 to 74 years,Both sexes,Cerebrovascular diseases,51.2
2019,65 to 74 years,Both sexes,Atherosclerosis,2.0
2019,65 to 74 years,Both sexes,Aortic aneurysm and dissection,8.7
2019,65 to 74 years,Both sexes,Chronic lower respiratory diseases,74.8
2019,65 to 74 years,Both sexes,Pneumoconioses and chemical effects,0.4
2019,65 to 74 years,Both sexes,Pneumonitis due to solids and liquids,4.2
2019,65 to 74 years,Males,Malignant neoplasms,672.6
2019,65 to 74 years,Males,Diabetes mellitus,53.3
2019,65 to 74 years,Males,Diseases of heart,327.0
2019,65 to 74 years,Males,Essential hypertension and hypertensive renal disease,6.2
2019,65 to 74 years,Males,Cerebrovascular diseases,59.8
2019,65 to 74 years,Males,Atherosclerosis,2.6
2019,65 to 74 years,Males,Aortic aneurysm and dissection,12.7
2019,65 to 74 years,Males,Chronic lower respiratory diseases,83.2
2019,65 to 74 years,Males,Pneumoconioses and chemical effects,0.8
2019,65 to 74 years,Males,Pneumonitis due to solids and liquids,6.2
2019,65 to 74 years,Females,Malignant neoplasms,487.1
2019,65 to 74 years,Females,Diabetes mellitus,29.9
2019,65 to 74 years,Females,Diseases of heart,146.6
2019,65 to 74 years,Females,Essential hypertension and hypertensive renal disease,4.3
2019,65 to 74 years,Females,Cerebrovascular diseases,43.1
2019,65 to 74 years,Females,Atherosclerosis,1.4
2019,65 to 74 years,Females,Aortic aneurysm and dissection,5.0
2019,65 to 74 years,Females,Chronic lower respiratory diseases,67.1
2019,65 to 74 years,Females,Pneumoconioses and chemical effects,0.0
2019,65 to 74 years,Females,Pneumonitis due to solids and liquids,2.4
2019,65 to 69 years,Both sexes,Malignant neoplasms,469.1
2019,65 to 69 years,Both sexes,Diabetes mellitus,32.2
2019,65 to 69 years,Both sexes,Diseases of heart,183.8
2019,65 to 69 years,Both sexes,Essential hypertension and hypertensive renal disease,3.7
2019,65 to 69 years,Both sexes,Cerebrovascular diseases,37.4
2019,65 to 69 years,Both sexes,Atherosclerosis,1.4
2019,65 to 69 years,Both sexes,Aortic aneurysm and dissection,6.2
2019,65 to 69 years,Both sexes,Chronic lower respiratory diseases,56.2
2019,65 to 69 years,Both sexes,Pneumoconioses and chemical effects,0.1
2019,65 to 69 years,Both sexes,Pneumonitis due to solids and liquids,3.4
2019,65 to 69 years,Males,Malignant neoplasms,543.3
2019,65 to 69 years,Males,Diabetes mellitus,40.7
2019,65 to 69 years,Males,Diseases of heart,265.5
2019,65 to 69 years,Males,Essential hypertension and hypertensive renal disease,4.4
2019,65 to 69 years,Males,Cerebrovascular diseases,44.9
2019,65 to 69 years,Males,Atherosclerosis,2.0
2019,65 to 69 years,Males,Aortic aneurysm and dissection,9.0
2019,65 to 69 years,Males,Chronic lower respiratory diseases,64.1
2019,65 to 69 years,Males,Pneumoconioses and chemical effects,0.3
2019,65 to 69 years,Males,Pneumonitis due to solids and liquids,4.8
2019,65 to 69 years,Females,Malignant neoplasms,399.2
2019,65 to 69 years,Females,Diabetes mellitus,24.2
2019,65 to 69 years,Females,Diseases of heart,107.0
2019,65 to 69 years,Females,Essential hypertension and hypertensive renal disease,3.1
2019,65 to 69 years,Females,Cerebrovascular diseases,30.3
2019,65 to 69 years,Females,Atherosclerosis,0.9
2019,65 to 69 years,Females,Aortic aneurysm and dissection,3.6
2019,65 to 69 years,Females,Chronic lower respiratory diseases,48.8
2019,65 to 69 years,Females,Pneumoconioses and chemical effects,0.0
2019,65 to 69 years,Females,Pneumonitis due to solids and liquids,2.1
2019,70 to 74 years,Both sexes,Malignant neoplasms,708.5
2019,70 to 74 years,Both sexes,Diabetes mellitus,52.3
2019,70 to 74 years,Both sexes,Diseases of heart,294.7
2019,70 to 74 years,Both sexes,Essential hypertension and hypertensive renal disease,7.0
2019,70 to 74 years,Both sexes,Cerebrovascular diseases,68.1
2019,70 to 74 years,Both sexes,Atherosclerosis,2.7
2019,70 to 74 years,Both sexes,Aortic aneurysm and dissection,11.8
2019,70 to 74 years,Both sexes,Chronic lower respiratory diseases,97.7
2019,70 to 74 years,Both sexes,Pneumoconioses and chemical effects,0.6
2019,70 to 74 years,Both sexes,Pneumonitis due to solids and liquids,5.2
2019,70 to 74 years,Males,Malignant neoplasms,833.4
2019,70 to 74 years,Males,Diabetes mellitus,69.0
2019,70 to 74 years,Males,Diseases of heart,403.5
2019,70 to 74 years,Males,Essential hypertension and hypertensive renal disease,8.3
2019,70 to 74 years,Males,Cerebrovascular diseases,78.3
2019,70 to 74 years,Males,Atherosclerosis,3.4
2019,70 to 74 years,Males,Aortic aneurysm and dissection,17.4
2019,70 to 74 years,Males,Chronic lower respiratory diseases,106.9
2019,70 to 74 years,Males,Pneumoconioses and chemical effects,1.3
2019,70 to 74 years,Males,Pneumonitis due to solids and liquids,7.8
2019,70 to 74 years,Females,Malignant neoplasms,593.7
2019,70 to 74 years,Females,Diabetes mellitus,36.8
2019,70 to 74 years,Females,Diseases of heart,194.6
2019,70 to 74 years,Females,Essential hypertension and hypertensive renal disease,5.7
2019,70 to 74 years,Females,Cerebrovascular diseases,58.7
2019,70 to 74 years,Females,Atherosclerosis,2.0
2019,70 to 74 years,Females,Aortic aneurysm and dissection,6.7
2019,70 to 74 years,Females,Chronic lower respiratory diseases,89.3
2019,70 to 74 years,Females,Pneumoconioses and chemical effects,0.0
2019,70 to 74 years,Females,Pneumonitis due to solids and liquids,2.7
2019,75 to 84 years,Both sexes,Malignant neoplasms,1177.8
2019,75 to 84 years,Both sexes,Diabetes mellitus,97.0
2019,75 to 84 years,Both sexes,Diseases of heart,668.8
2019,75 to 84 years,Both sexes,Essential hypertension and hypertensive renal disease,18.3
