Year,Source,Géographie,GeoCode,Value
2020,Inventaire territorial,Yukon,60,0.592
2020,Exploitation pétrolière et gazière,Yukon,60,0.0
2020,Transports,Yukon,60,0.327
2020,Industrie lourde,Yukon,60,0.104
2020,"Fabrication légère, construction et ressources forestières",Yukon,60,0.024
2020,Bâtiments,Yukon,60,0.042
2020,Déchets et autres,Yukon,60,0.034
2020,Agriculture,Yukon,60,0.006
2021,Inventaire provincial,Alberta,48,266.933
2021,Exploitation pétrolière et gazière,Alberta,48,154.311
2021,Transports,Alberta,48,22.885
2021,Industrie lourde,Alberta,48,18.429
2021,"Fabrication légère, construction et ressources forestières",Alberta,48,2.816
2021,Bâtiments,Alberta,48,20.301
2021,Déchets et autres,Alberta,48,4.659
2021,Agriculture,Alberta,48,20.417
2021,Inventaire provincial,Colombie-Britannique,59,58.984
2021,Exploitation pétrolière et gazière,Colombie-Britannique,59,12.53
2021,Transports,Colombie-Britannique,59,20.631
2021,Industrie lourde,Colombie-Britannique,59,5.491
2021,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,3.237
2021,Bâtiments,Colombie-Britannique,59,9.008
2021,Déchets et autres,Colombie-Britannique,59,2.126
2021,Agriculture,Colombie-Britannique,59,3.071
2021,Exploitation pétrolière et gazière,Canada,,209.354
2021,Transports,Canada,,146.764
2021,Industrie lourde,Canada,,79.145
2021,"Fabrication légère, construction et ressources forestières",Canada,,22.962
2021,Bâtiments,Canada,,84.817
2021,Déchets et autres,Canada,,23.236
2021,Agriculture,Canada,,69.548
2021,Inventaire provincial,Manitoba,46,20.653
2021,Exploitation pétrolière et gazière,Manitoba,46,0.962
2021,Transports,Manitoba,46,5.838
2021,Industrie lourde,Manitoba,46,1.129
2021,"Fabrication légère, construction et ressources forestières",Manitoba,46,1.049
2021,Bâtiments,Manitoba,46,2.845
2021,Déchets et autres,Manitoba,46,1.446
2021,Agriculture,Manitoba,46,7.325
2021,Inventaire provincial,Nouveau-Brunswick,13,12.028
2021,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,2.9
2021,Transports,Nouveau-Brunswick,13,3.049
2021,Industrie lourde,Nouveau-Brunswick,13,0.636
2021,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.416
2021,Bâtiments,Nouveau-Brunswick,13,0.878
2021,Déchets et autres,Nouveau-Brunswick,13,0.761
2021,Agriculture,Nouveau-Brunswick,13,0.472
2021,Inventaire provincial,Terre-Neuve-et-Labrador,10,8.209
2021,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,1.357
2021,Transports,Terre-Neuve-et-Labrador,10,3.047
2021,Industrie lourde,Terre-Neuve-et-Labrador,10,1.459
2021,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.339
2021,Bâtiments,Terre-Neuve-et-Labrador,10,0.686
2021,Déchets et autres,Terre-Neuve-et-Labrador,10,0.583
2021,Agriculture,Terre-Neuve-et-Labrador,10,0.089
2021,Inventaire territorial,Territoires du Nord-Ouest,61,1.282
2021,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.064
2021,Transports,Territoires du Nord-Ouest,61,0.588
2021,Industrie lourde,Territoires du Nord-Ouest,61,0.373
2021,Bâtiments,Territoires du Nord-Ouest,61,0.13
2021,Déchets et autres,Territoires du Nord-Ouest,61,0.04
2021,Inventaire provincial,Nouvelle-Écosse,12,14.006
2021,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,0.006
2021,Transports,Nouvelle-Écosse,12,4.25
2021,Industrie lourde,Nouvelle-Écosse,12,0.353
2021,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.435
2021,Bâtiments,Nouvelle-Écosse,12,1.885
2021,Déchets et autres,Nouvelle-Écosse,12,0.574
2021,Agriculture,Nouvelle-Écosse,12,0.399
2021,Inventaire territorial,Nunavut,62,0.834
2021,Transports,Nunavut,62,0.359
2021,Industrie lourde,Nunavut,62,0.207
2021,Bâtiments,Nunavut,62,0.069
2021,Déchets et autres,Nunavut,62,0.04
2021,Inventaire provincial,Ontario,35,151.735
2021,Exploitation pétrolière et gazière,Ontario,35,7.437
2021,Transports,Ontario,35,47.142
2021,Industrie lourde,Ontario,35,28.84
2021,"Fabrication légère, construction et ressources forestières",Ontario,35,8.729
2021,Bâtiments,Ontario,35,35.441
2021,Déchets et autres,Ontario,35,7.144
2021,Agriculture,Ontario,35,12.511
2021,Inventaire provincial,Île-du-Prince-Édouard,11,1.602
2021,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2021,Transports,Île-du-Prince-Édouard,11,0.625
2021,Industrie lourde,Île-du-Prince-Édouard,11,0.013
2021,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.182
2021,Bâtiments,Île-du-Prince-Édouard,11,0.29
2021,Déchets et autres,Île-du-Prince-Édouard,11,0.114
2021,Agriculture,Île-du-Prince-Édouard,11,0.376
2021,Inventaire provincial,Québec,24,77.63
2021,Exploitation pétrolière et gazière,Québec,24,2.713
2021,Transports,Québec,24,28.922
2021,Industrie lourde,Québec,24,18.071
2021,"Fabrication légère, construction et ressources forestières",Québec,24,4.984
2021,Bâtiments,Québec,24,9.394
2021,Déchets et autres,Québec,24,4.323
2021,Agriculture,Québec,24,8.9
2021,Inventaire provincial,Saskatchewan,47,76.782
2021,Exploitation pétrolière et gazière,Saskatchewan,47,27.074
2021,Transports,Saskatchewan,47,9.077
2021,Industrie lourde,Saskatchewan,47,4.007
2021,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.71
2021,Bâtiments,Saskatchewan,47,3.849
2021,Déchets et autres,Saskatchewan,47,1.39
2021,Agriculture,Saskatchewan,47,15.979
2021,Inventaire territorial,Yukon,60,0.646
2021,Exploitation pétrolière et gazière,Yukon,60,0.0
2021,Transports,Yukon,60,0.35
2021,Industrie lourde,Yukon,60,0.137
2021,"Fabrication légère, construction et ressources forestières",Yukon,60,0.03
2021,Bâtiments,Yukon,60,0.04
2021,Déchets et autres,Yukon,60,0.035
2021,Agriculture,Yukon,60,0.009
2022,Inventaire provincial,Alberta,48,262.05
2022,Exploitation pétrolière et gazière,Alberta,48,151.082
2022,Transports,Alberta,48,23.053
2022,Industrie lourde,Alberta,48,18.115
2022,"Fabrication légère, construction et ressources forestières",Alberta,48,3.004
2022,Bâtiments,Alberta,48,21.256
2022,Déchets et autres,Alberta,48,4.708
2022,Agriculture,Alberta,48,20.859
2022,Inventaire provincial,Colombie-Britannique,59,60.144
2022,Exploitation pétrolière et gazière,Colombie-Britannique,59,12.953
2022,Transports,Colombie-Britannique,59,21.479
2022,Industrie lourde,Colombie-Britannique,59,5.259
2022,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,3.197
2022,Bâtiments,Colombie-Britannique,59,9.383
2022,Déchets et autres,Colombie-Britannique,59,2.197
2022,Agriculture,Colombie-Britannique,59,3.058
2022,Exploitation pétrolière et gazière,Canada,,206.031
2022,Transports,Canada,,153.153
2022,Industrie lourde,Canada,,79.811
2022,"Fabrication légère, construction et ressources forestières",Canada,,23.536
2022,Bâtiments,Canada,,88.291
2022,Déchets et autres,Canada,,23.13
2022,Agriculture,Canada,,69.883
2022,Inventaire provincial,Manitoba,46,21.525
2022,Exploitation pétrolière et gazière,Manitoba,46,0.987
2022,Transports,Manitoba,46,6.107
2022,Industrie lourde,Manitoba,46,1.266
2022,"Fabrication légère, construction et ressources forestières",Manitoba,46,1.124
2022,Bâtiments,Manitoba,46,3.197
2022,Déchets et autres,Manitoba,46,1.451
2022,Agriculture,Manitoba,46,7.343
2022,Inventaire provincial,Nouveau-Brunswick,13,12.568
2022,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,2.725
2022,Transports,Nouveau-Brunswick,13,3.038
2022,Industrie lourde,Nouveau-Brunswick,13,0.736
2022,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.429
2022,Bâtiments,Nouveau-Brunswick,13,0.943
2022,Déchets et autres,Nouveau-Brunswick,13,0.739
2022,Agriculture,Nouveau-Brunswick,13,0.467
2022,Inventaire provincial,Terre-Neuve-et-Labrador,10,8.291
2022,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,1.266
2022,Transports,Terre-Neuve-et-Labrador,10,3.191
2022,Industrie lourde,Terre-Neuve-et-Labrador,10,1.447
2022,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.331
2022,Bâtiments,Terre-Neuve-et-Labrador,10,0.687
2022,Déchets et autres,Terre-Neuve-et-Labrador,10,0.589
2022,Agriculture,Terre-Neuve-et-Labrador,10,0.092
2022,Inventaire territorial,Territoires du Nord-Ouest,61,1.352
2022,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.071
2022,Transports,Territoires du Nord-Ouest,61,0.613
2022,Industrie lourde,Territoires du Nord-Ouest,61,0.388
2022,Bâtiments,Territoires du Nord-Ouest,61,0.14
2022,Déchets et autres,Territoires du Nord-Ouest,61,0.041
2022,Inventaire provincial,Nouvelle-Écosse,12,14.132
2022,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,0.005
2022,Transports,Nouvelle-Écosse,12,4.556
2022,Industrie lourde,Nouvelle-Écosse,12,0.362
2022,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.411
2022,Bâtiments,Nouvelle-Écosse,12,1.968
2022,Déchets et autres,Nouvelle-Écosse,12,0.582
2022,Agriculture,Nouvelle-Écosse,12,0.399
2022,Inventaire territorial,Nunavut,62,0.841
2022,Transports,Nunavut,62,0.365
2022,Industrie lourde,Nunavut,62,0.208
2022,Bâtiments,Nunavut,62,0.072
2022,Déchets et autres,Nunavut,62,0.041
2022,Inventaire provincial,Ontario,35,158.146
2022,Exploitation pétrolière et gazière,Ontario,35,7.758
2022,Transports,Ontario,35,50.388
2022,Industrie lourde,Ontario,35,29.011
2022,"Fabrication légère, construction et ressources forestières",Ontario,35,9.414
2022,Bâtiments,Ontario,35,36.557
2022,Déchets et autres,Ontario,35,7.059
2022,Agriculture,Ontario,35,12.512
2022,Inventaire provincial,Île-du-Prince-Édouard,11,1.588
2022,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2022,Transports,Île-du-Prince-Édouard,11,0.661
2022,Industrie lourde,Île-du-Prince-Édouard,11,0.012
2022,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.164
2022,Bâtiments,Île-du-Prince-Édouard,11,0.294
2022,Déchets et autres,Île-du-Prince-Édouard,11,0.076
2022,Agriculture,Île-du-Prince-Édouard,11,0.378
2022,Inventaire provincial,Québec,24,79.196
2022,Exploitation pétrolière et gazière,Québec,24,2.875
2022,Transports,Québec,24,30.492
2022,Industrie lourde,Québec,24,18.208
2022,"Fabrication légère, construction et ressources forestières",Québec,24,4.666
2022,Bâtiments,Québec,24,9.589
2022,Déchets et autres,Québec,24,4.238
2022,Agriculture,Québec,24,8.845
2022,Inventaire provincial,Saskatchewan,47,75.361
2022,Exploitation pétrolière et gazière,Saskatchewan,47,26.309
2022,Transports,Saskatchewan,47,8.836
2022,Industrie lourde,Saskatchewan,47,4.662
2022,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.725
2022,Bâtiments,Saskatchewan,47,4.168
2022,Déchets et autres,Saskatchewan,47,1.373
2022,Agriculture,Saskatchewan,47,15.919
2022,Inventaire territorial,Yukon,60,0.66
2022,Exploitation pétrolière et gazière,Yukon,60,0.0
2022,Transports,Yukon,60,0.374
2022,Industrie lourde,Yukon,60,0.137
2022,"Fabrication légère, construction et ressources forestières",Yukon,60,0.028
2022,Bâtiments,Yukon,60,0.037
2022,Déchets et autres,Yukon,60,0.036
2022,Agriculture,Yukon,60,0.009
2023,Inventaire provincial,Alberta,48,260.081
2023,Exploitation pétrolière et gazière,Alberta,48,150.58
2023,Transports,Alberta,48,23.055
2023,Industrie lourde,Alberta,48,17.855
2023,"Fabrication légère, construction et ressources forestières",Alberta,48,2.854
2023,Bâtiments,Alberta,48,20.179
2023,Déchets et autres,Alberta,48,4.74
2023,Agriculture,Alberta,48,19.518
2023,Inventaire provincial,Colombie-Britannique,59,57.607
2023,Exploitation pétrolière et gazière,Colombie-Britannique,59,12.23
2023,Transports,Colombie-Britannique,59,20.491
2023,Industrie lourde,Colombie-Britannique,59,5.367
2023,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,3.145
2023,Bâtiments,Colombie-Britannique,59,8.601
2023,Déchets et autres,Colombie-Britannique,59,2.234
2023,Agriculture,Colombie-Britannique,59,2.95
2023,Exploitation pétrolière et gazière,Canada,,203.942
2023,Transports,Canada,,152.368
2023,Industrie lourde,Canada,,79.182
2023,"Fabrication légère, construction et ressources forestières",Canada,,22.708
2023,Bâtiments,Canada,,82.745
2023,Déchets et autres,Canada,,22.997
2023,Agriculture,Canada,,69.078
2023,Inventaire provincial,Manitoba,46,20.924
2023,Exploitation pétrolière et gazière,Manitoba,46,0.862
2023,Transports,Manitoba,46,6.293
2023,Industrie lourde,Manitoba,46,1.184
2023,"Fabrication légère, construction et ressources forestières",Manitoba,46,1.107
2023,Bâtiments,Manitoba,46,2.824
2023,Déchets et autres,Manitoba,46,1.457
2023,Agriculture,Manitoba,46,7.12
2023,Inventaire provincial,Nouveau-Brunswick,13,11.453
2023,Exploitation pétrolière et gazière,Nouveau-Brunswick,13,2.808
2023,Transports,Nouveau-Brunswick,13,2.927
2023,Industrie lourde,Nouveau-Brunswick,13,0.593
2023,"Fabrication légère, construction et ressources forestières",Nouveau-Brunswick,13,0.356
2023,Bâtiments,Nouveau-Brunswick,13,0.931
2023,Déchets et autres,Nouveau-Brunswick,13,0.727
2023,Agriculture,Nouveau-Brunswick,13,0.448
2023,Inventaire provincial,Terre-Neuve-et-Labrador,10,8.093
2023,Exploitation pétrolière et gazière,Terre-Neuve-et-Labrador,10,1.257
2023,Transports,Terre-Neuve-et-Labrador,10,3.195
2023,Industrie lourde,Terre-Neuve-et-Labrador,10,1.332
2023,"Fabrication légère, construction et ressources forestières",Terre-Neuve-et-Labrador,10,0.33
2023,Bâtiments,Terre-Neuve-et-Labrador,10,0.664
2023,Déchets et autres,Terre-Neuve-et-Labrador,10,0.534
2023,Agriculture,Terre-Neuve-et-Labrador,10,0.1
2023,Inventaire territorial,Territoires du Nord-Ouest,61,1.358
2023,Exploitation pétrolière et gazière,Territoires du Nord-Ouest,61,0.068
2023,Transports,Territoires du Nord-Ouest,61,0.604
2023,Industrie lourde,Territoires du Nord-Ouest,61,0.345
2023,Bâtiments,Territoires du Nord-Ouest,61,0.124
2023,Déchets et autres,Territoires du Nord-Ouest,61,0.042
2023,Inventaire provincial,Nouvelle-Écosse,12,13.41
2023,Exploitation pétrolière et gazière,Nouvelle-Écosse,12,0.005
2023,Transports,Nouvelle-Écosse,12,4.54
2023,Industrie lourde,Nouvelle-Écosse,12,0.417
2023,"Fabrication légère, construction et ressources forestières",Nouvelle-Écosse,12,0.379
2023,Bâtiments,Nouvelle-Écosse,12,1.772
2023,Déchets et autres,Nouvelle-Écosse,12,0.584
2023,Agriculture,Nouvelle-Écosse,12,0.395
2023,Inventaire territorial,Nunavut,62,0.878
2023,Transports,Nunavut,62,0.39
2023,Industrie lourde,Nunavut,62,0.218
2023,Bâtiments,Nunavut,62,0.071
2023,Déchets et autres,Nunavut,62,0.043
2023,Inventaire provincial,Ontario,35,159.775
2023,Exploitation pétrolière et gazière,Ontario,35,8.018
2023,Transports,Ontario,35,51.082
2023,Industrie lourde,Ontario,35,29.785
2023,"Fabrication légère, construction et ressources forestières",Ontario,35,9.17
2023,Bâtiments,Ontario,35,34.901
2023,Déchets et autres,Ontario,35,6.82
2023,Agriculture,Ontario,35,13.205
2023,Inventaire provincial,Île-du-Prince-Édouard,11,1.54
2023,Exploitation pétrolière et gazière,Île-du-Prince-Édouard,11,0.0
2023,Transports,Île-du-Prince-Édouard,11,0.672
2023,Industrie lourde,Île-du-Prince-Édouard,11,0.012
2023,"Fabrication légère, construction et ressources forestières",Île-du-Prince-Édouard,11,0.161
2023,Bâtiments,Île-du-Prince-Édouard,11,0.274
2023,Déchets et autres,Île-du-Prince-Édouard,11,0.075
2023,Agriculture,Île-du-Prince-Édouard,11,0.342
2023,Inventaire provincial,Québec,24,77.677
2023,Exploitation pétrolière et gazière,Québec,24,2.792
2023,Transports,Québec,24,30.052
2023,Industrie lourde,Québec,24,18.236
2023,"Fabrication légère, construction et ressources forestières",Québec,24,4.34
2023,Bâtiments,Québec,24,8.693
2023,Déchets et autres,Québec,24,4.325
2023,Agriculture,Québec,24,8.935
2023,Inventaire provincial,Saskatchewan,47,73.412
2023,Exploitation pétrolière et gazière,Saskatchewan,47,25.323
2023,Transports,Saskatchewan,47,8.678
2023,Industrie lourde,Saskatchewan,47,3.701
2023,"Fabrication légère, construction et ressources forestières",Saskatchewan,47,0.782
2023,Bâtiments,Saskatchewan,47,3.675
2023,Déchets et autres,Saskatchewan,47,1.379
2023,Agriculture,Saskatchewan,47,16.057
2023,Inventaire territorial,Yukon,60,0.673
2023,Exploitation pétrolière et gazière,Yukon,60,0.0
2023,Transports,Yukon,60,0.388
2023,Industrie lourde,Yukon,60,0.137
2023,"Fabrication légère, construction et ressources forestières",Yukon,60,0.028
2023,Bâtiments,Yukon,60,0.036
2023,Déchets et autres,Yukon,60,0.037
2023,Agriculture,Yukon,60,0.009
2024,Inventaire provincial,Alberta,48,260.144
2024,Exploitation pétrolière et gazière,Alberta,48,153.638
2024,Transports,Alberta,48,23.357
2024,Industrie lourde,Alberta,48,17.059
2024,"Fabrication légère, construction et ressources forestières",Alberta,48,2.947
2024,Bâtiments,Alberta,48,20.272
2024,Déchets et autres,Alberta,48,4.888
2024,Agriculture,Alberta,48,20.249
2024,Inventaire provincial,Colombie-Britannique,59,56.604
2024,Exploitation pétrolière et gazière,Colombie-Britannique,59,12.465
2024,Transports,Colombie-Britannique,59,19.574
2024,Industrie lourde,Colombie-Britannique,59,5.032
2024,"Fabrication légère, construction et ressources forestières",Colombie-Britannique,59,2.81
2024,Bâtiments,Colombie-Britannique,59,8.789
2024,Déchets et autres,Colombie-Britannique,59,2.282
2024,Agriculture,Colombie-Britannique,59,2.982
2024,Exploitation pétrolière et gazière,Canada,,207.61
2024,Transports,Canada,,151.371
2024,Industrie lourde,Canada,,77.496
2024,"Fabrication légère, construction et ressources forestières",Canada,,22.058
2024,Bâtiments,Canada,,81.424
2024,Déchets et autres,Canada,,22.573
2024,Agriculture,Canada,,69.75
2024,Inventaire provincial,Manitoba,46,21.401
2024,Exploitation pétrolière et gazière,Manitoba,46,0.987
2024,Transports,Manitoba,46,6.37
2024,Industrie lourde,Manitoba,46,1.191
