Year,Âge au décès,Sexe,Causes of death,Value
2019,65 à 74 ans,Hommes,Atherosclerosis,2.6
2019,65 à 74 ans,Hommes,Aortic aneurysm and dissection,12.7
2019,65 à 74 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,83.2
2019,65 à 74 ans,Hommes,Pneumoconioses and chemical effects,0.8
2019,65 à 74 ans,Hommes,Pneumonitis due to solids and liquids,6.2
2019,65 à 74 ans,Femmes,Tumeurs malignes,487.1
2019,65 à 74 ans,Femmes,Diabète sucré,29.9
2019,65 à 74 ans,Femmes,Maladies du coeur,146.6
2019,65 à 74 ans,Femmes,Essential hypertension and hypertensive renal disease,4.3
2019,65 à 74 ans,Femmes,Cerebrovascular diseases,43.1
2019,65 à 74 ans,Femmes,Atherosclerosis,1.4
2019,65 à 74 ans,Femmes,Aortic aneurysm and dissection,5.0
2019,65 à 74 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,67.1
2019,65 à 74 ans,Femmes,Pneumoconioses and chemical effects,0.0
2019,65 à 74 ans,Femmes,Pneumonitis due to solids and liquids,2.4
2019,65 à 69 ans,Les deux sexes,Tumeurs malignes,469.1
2019,65 à 69 ans,Les deux sexes,Diabète sucré,32.2
2019,65 à 69 ans,Les deux sexes,Maladies du coeur,183.8
2019,65 à 69 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,3.7
2019,65 à 69 ans,Les deux sexes,Cerebrovascular diseases,37.4
2019,65 à 69 ans,Les deux sexes,Atherosclerosis,1.4
2019,65 à 69 ans,Les deux sexes,Aortic aneurysm and dissection,6.2
2019,65 à 69 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,56.2
2019,65 à 69 ans,Les deux sexes,Pneumoconioses and chemical effects,0.1
2019,65 à 69 ans,Les deux sexes,Pneumonitis due to solids and liquids,3.4
2019,65 à 69 ans,Hommes,Tumeurs malignes,543.3
2019,65 à 69 ans,Hommes,Diabète sucré,40.7
2019,65 à 69 ans,Hommes,Maladies du coeur,265.5
2019,65 à 69 ans,Hommes,Essential hypertension and hypertensive renal disease,4.4
2019,65 à 69 ans,Hommes,Cerebrovascular diseases,44.9
2019,65 à 69 ans,Hommes,Atherosclerosis,2.0
2019,65 à 69 ans,Hommes,Aortic aneurysm and dissection,9.0
2019,65 à 69 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,64.1
2019,65 à 69 ans,Hommes,Pneumoconioses and chemical effects,0.3
2019,65 à 69 ans,Hommes,Pneumonitis due to solids and liquids,4.8
2019,65 à 69 ans,Femmes,Tumeurs malignes,399.2
2019,65 à 69 ans,Femmes,Diabète sucré,24.2
2019,65 à 69 ans,Femmes,Maladies du coeur,107.0
2019,65 à 69 ans,Femmes,Essential hypertension and hypertensive renal disease,3.1
2019,65 à 69 ans,Femmes,Cerebrovascular diseases,30.3
2019,65 à 69 ans,Femmes,Atherosclerosis,0.9
2019,65 à 69 ans,Femmes,Aortic aneurysm and dissection,3.6
2019,65 à 69 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,48.8
2019,65 à 69 ans,Femmes,Pneumoconioses and chemical effects,0.0
2019,65 à 69 ans,Femmes,Pneumonitis due to solids and liquids,2.1
2019,70 à 74 ans,Les deux sexes,Tumeurs malignes,708.5
2019,70 à 74 ans,Les deux sexes,Diabète sucré,52.3
2019,70 à 74 ans,Les deux sexes,Maladies du coeur,294.7
2019,70 à 74 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,7.0
2019,70 à 74 ans,Les deux sexes,Cerebrovascular diseases,68.1
2019,70 à 74 ans,Les deux sexes,Atherosclerosis,2.7
2019,70 à 74 ans,Les deux sexes,Aortic aneurysm and dissection,11.8
2019,70 à 74 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,97.7
2019,70 à 74 ans,Les deux sexes,Pneumoconioses and chemical effects,0.6
2019,70 à 74 ans,Les deux sexes,Pneumonitis due to solids and liquids,5.2
2019,70 à 74 ans,Hommes,Tumeurs malignes,833.4
2019,70 à 74 ans,Hommes,Diabète sucré,69.0
2019,70 à 74 ans,Hommes,Maladies du coeur,403.5
2019,70 à 74 ans,Hommes,Essential hypertension and hypertensive renal disease,8.3
2019,70 à 74 ans,Hommes,Cerebrovascular diseases,78.3
2019,70 à 74 ans,Hommes,Atherosclerosis,3.4
2019,70 à 74 ans,Hommes,Aortic aneurysm and dissection,17.4
2019,70 à 74 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,106.9
2019,70 à 74 ans,Hommes,Pneumoconioses and chemical effects,1.3
2019,70 à 74 ans,Hommes,Pneumonitis due to solids and liquids,7.8
2019,70 à 74 ans,Femmes,Tumeurs malignes,593.7
2019,70 à 74 ans,Femmes,Diabète sucré,36.8
2019,70 à 74 ans,Femmes,Maladies du coeur,194.6
2019,70 à 74 ans,Femmes,Essential hypertension and hypertensive renal disease,5.7
2019,70 à 74 ans,Femmes,Cerebrovascular diseases,58.7
2019,70 à 74 ans,Femmes,Atherosclerosis,2.0
2019,70 à 74 ans,Femmes,Aortic aneurysm and dissection,6.7
2019,70 à 74 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,89.3
2019,70 à 74 ans,Femmes,Pneumoconioses and chemical effects,0.0
2019,70 à 74 ans,Femmes,Pneumonitis due to solids and liquids,2.7
2019,75 à 84 ans,Les deux sexes,Tumeurs malignes,1177.8
2019,75 à 84 ans,Les deux sexes,Diabète sucré,97.0
2019,75 à 84 ans,Les deux sexes,Maladies du coeur,668.8
2019,75 à 84 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,18.3
2019,75 à 84 ans,Les deux sexes,Cerebrovascular diseases,186.6
2019,75 à 84 ans,Les deux sexes,Atherosclerosis,7.2
2019,75 à 84 ans,Les deux sexes,Aortic aneurysm and dissection,22.9
2019,75 à 84 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,220.8
2019,75 à 84 ans,Les deux sexes,Pneumoconioses and chemical effects,2.5
2019,75 à 84 ans,Les deux sexes,Pneumonitis due to solids and liquids,19.2
2019,75 à 84 ans,Hommes,Tumeurs malignes,1422.9
2019,75 à 84 ans,Hommes,Diabète sucré,122.2
2019,75 à 84 ans,Hommes,Maladies du coeur,860.5
2019,75 à 84 ans,Hommes,Essential hypertension and hypertensive renal disease,20.2
2019,75 à 84 ans,Hommes,Cerebrovascular diseases,207.5
2019,75 à 84 ans,Hommes,Atherosclerosis,7.7
2019,75 à 84 ans,Hommes,Aortic aneurysm and dissection,28.3
2019,75 à 84 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,239.6
2019,75 à 84 ans,Hommes,Pneumoconioses and chemical effects,5.0
2019,75 à 84 ans,Hommes,Pneumonitis due to solids and liquids,25.3
2019,75 à 84 ans,Femmes,Tumeurs malignes,972.0
2019,75 à 84 ans,Femmes,Diabète sucré,75.8
2019,75 à 84 ans,Femmes,Maladies du coeur,507.7
2019,75 à 84 ans,Femmes,Essential hypertension and hypertensive renal disease,16.8
2019,75 à 84 ans,Femmes,Cerebrovascular diseases,169.0
2019,75 à 84 ans,Femmes,Atherosclerosis,6.8
2019,75 à 84 ans,Femmes,Aortic aneurysm and dissection,18.4
2019,75 à 84 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,205.1
2019,75 à 84 ans,Femmes,Pneumoconioses and chemical effects,0.3
2019,75 à 84 ans,Femmes,Pneumonitis due to solids and liquids,14.1
2019,75 à 79 ans,Les deux sexes,Tumeurs malignes,1014.0
2019,75 à 79 ans,Les deux sexes,Diabète sucré,78.2
2019,75 à 79 ans,Les deux sexes,Maladies du coeur,482.7
2019,75 à 79 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,13.1
2019,75 à 79 ans,Les deux sexes,Cerebrovascular diseases,135.8
2019,75 à 79 ans,Les deux sexes,Atherosclerosis,4.9
2019,75 à 79 ans,Les deux sexes,Aortic aneurysm and dissection,16.7
2019,75 à 79 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,179.7
2019,75 à 79 ans,Les deux sexes,Pneumoconioses and chemical effects,1.6
2019,75 à 79 ans,Les deux sexes,Pneumonitis due to solids and liquids,13.8
2019,75 à 79 ans,Hommes,Tumeurs malignes,1201.1
2019,75 à 79 ans,Hommes,Diabète sucré,100.8
2019,75 à 79 ans,Hommes,Maladies du coeur,640.4
2019,75 à 79 ans,Hommes,Essential hypertension and hypertensive renal disease,14.0
2019,75 à 79 ans,Hommes,Cerebrovascular diseases,153.2
2019,75 à 79 ans,Hommes,Atherosclerosis,5.3
2019,75 à 79 ans,Hommes,Aortic aneurysm and dissection,19.9
2019,75 à 79 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,187.8
2019,75 à 79 ans,Hommes,Pneumoconioses and chemical effects,3.3
2019,75 à 79 ans,Hommes,Pneumonitis due to solids and liquids,19.3
2019,75 à 79 ans,Femmes,Tumeurs malignes,850.3
2019,75 à 79 ans,Femmes,Diabète sucré,58.4
2019,75 à 79 ans,Femmes,Maladies du coeur,344.8
2019,75 à 79 ans,Femmes,Essential hypertension and hypertensive renal disease,12.4
2019,75 à 79 ans,Femmes,Cerebrovascular diseases,120.6
2019,75 à 79 ans,Femmes,Atherosclerosis,4.5
2019,75 à 79 ans,Femmes,Aortic aneurysm and dissection,14.0
2019,75 à 79 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,172.6
2019,75 à 79 ans,Femmes,Pneumoconioses and chemical effects,0.2
2019,75 à 79 ans,Femmes,Pneumonitis due to solids and liquids,9.0
2019,80 à 84 ans,Les deux sexes,Tumeurs malignes,1419.8
2019,80 à 84 ans,Les deux sexes,Diabète sucré,124.7
2019,80 à 84 ans,Les deux sexes,Maladies du coeur,943.6
2019,80 à 84 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,26.0
2019,80 à 84 ans,Les deux sexes,Cerebrovascular diseases,261.5
2019,80 à 84 ans,Les deux sexes,Atherosclerosis,10.6
2019,80 à 84 ans,Les deux sexes,Aortic aneurysm and dissection,32.1
2019,80 à 84 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,281.6
2019,80 à 84 ans,Les deux sexes,Pneumoconioses and chemical effects,3.7
2019,80 à 84 ans,Les deux sexes,Pneumonitis due to solids and liquids,27.2
2019,80 à 84 ans,Hommes,Tumeurs malignes,1769.0
2019,80 à 84 ans,Hommes,Diabète sucré,155.5
2019,80 à 84 ans,Hommes,Maladies du coeur,1203.9
2019,80 à 84 ans,Hommes,Essential hypertension and hypertensive renal disease,29.8
2019,80 à 84 ans,Hommes,Cerebrovascular diseases,292.2
2019,80 à 84 ans,Hommes,Atherosclerosis,11.5
2019,80 à 84 ans,Hommes,Aortic aneurysm and dissection,41.3
2019,80 à 84 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,320.3
2019,80 à 84 ans,Hommes,Pneumoconioses and chemical effects,7.7
2019,80 à 84 ans,Hommes,Pneumonitis due to solids and liquids,34.7
2019,80 à 84 ans,Femmes,Tumeurs malignes,1143.7
2019,80 à 84 ans,Femmes,Diabète sucré,100.3
2019,80 à 84 ans,Femmes,Maladies du coeur,737.6
2019,80 à 84 ans,Femmes,Essential hypertension and hypertensive renal disease,22.9
2019,80 à 84 ans,Femmes,Cerebrovascular diseases,237.2
2019,80 à 84 ans,Femmes,Atherosclerosis,10.0
2019,80 à 84 ans,Femmes,Aortic aneurysm and dissection,24.7
2019,80 à 84 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,251.0
2019,80 à 84 ans,Femmes,Pneumoconioses and chemical effects,0.5
2019,80 à 84 ans,Femmes,Pneumonitis due to solids and liquids,21.3
2019,85 ans et plus,Les deux sexes,Tumeurs malignes,2059.9
2019,85 ans et plus,Les deux sexes,Diabète sucré,255.5
2019,85 ans et plus,Les deux sexes,Maladies du coeur,2868.6
2019,85 ans et plus,Les deux sexes,Essential hypertension and hypertensive renal disease,110.7
2019,85 ans et plus,Les deux sexes,Cerebrovascular diseases,809.1
2019,85 ans et plus,Les deux sexes,Atherosclerosis,34.0
2019,85 ans et plus,Les deux sexes,Aortic aneurysm and dissection,65.0
2019,85 ans et plus,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,532.1
2019,85 ans et plus,Les deux sexes,Pneumoconioses and chemical effects,5.1
2019,85 ans et plus,Les deux sexes,Pneumonitis due to solids and liquids,112.6
2019,85 ans et plus,Hommes,Tumeurs malignes,2814.1
2019,85 ans et plus,Hommes,Diabète sucré,312.0
2019,85 ans et plus,Hommes,Maladies du coeur,3183.7
2019,85 ans et plus,Hommes,Essential hypertension and hypertensive renal disease,87.0
2019,85 ans et plus,Hommes,Cerebrovascular diseases,749.0
2019,85 ans et plus,Hommes,Atherosclerosis,37.3
2019,85 ans et plus,Hommes,Aortic aneurysm and dissection,85.4
2019,85 ans et plus,Hommes,Maladies chroniques des voies respiratoires inférieures,667.5
2019,85 ans et plus,Hommes,Pneumoconioses and chemical effects,13.4
2019,85 ans et plus,Hommes,Pneumonitis due to solids and liquids,162.2
2019,85 ans et plus,Femmes,Tumeurs malignes,1627.4
2019,85 ans et plus,Femmes,Diabète sucré,223.0
2019,85 ans et plus,Femmes,Maladies du coeur,2687.9
2019,85 ans et plus,Femmes,Essential hypertension and hypertensive renal disease,124.4
2019,85 ans et plus,Femmes,Cerebrovascular diseases,843.5
2019,85 ans et plus,Femmes,Atherosclerosis,32.1
2019,85 ans et plus,Femmes,Aortic aneurysm and dissection,53.3
2019,85 ans et plus,Femmes,Maladies chroniques des voies respiratoires inférieures,454.5
2019,85 ans et plus,Femmes,Pneumoconioses and chemical effects,0.4
2019,85 ans et plus,Femmes,Pneumonitis due to solids and liquids,84.2
2019,85 à 89 ans,Les deux sexes,Tumeurs malignes,1909.4
2019,85 à 89 ans,Les deux sexes,Diabète sucré,203.4
2019,85 à 89 ans,Les deux sexes,Maladies du coeur,1868.8
2019,85 à 89 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,55.7
2019,85 à 89 ans,Les deux sexes,Cerebrovascular diseases,532.7
2019,85 à 89 ans,Les deux sexes,Atherosclerosis,19.5
2019,85 à 89 ans,Les deux sexes,Aortic aneurysm and dissection,54.0
2019,85 à 89 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,427.1
2019,85 à 89 ans,Les deux sexes,Pneumoconioses and chemical effects,4.3
2019,85 à 89 ans,Les deux sexes,Pneumonitis due to solids and liquids,69.0
2019,85 à 89 ans,Hommes,Tumeurs malignes,2522.8
2019,85 à 89 ans,Hommes,Diabète sucré,251.7
2019,85 à 89 ans,Hommes,Maladies du coeur,2296.9
2019,85 à 89 ans,Hommes,Essential hypertension and hypertensive renal disease,54.9
2019,85 à 89 ans,Hommes,Cerebrovascular diseases,549.2
2019,85 à 89 ans,Hommes,Atherosclerosis,23.8
2019,85 à 89 ans,Hommes,Aortic aneurysm and dissection,64.2
2019,85 à 89 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,533.1
2019,85 à 89 ans,Hommes,Pneumoconioses and chemical effects,10.2
2019,85 à 89 ans,Hommes,Pneumonitis due to solids and liquids,103.0
2019,85 à 89 ans,Femmes,Tumeurs malignes,1498.8
2019,85 à 89 ans,Femmes,Diabète sucré,171.1
2019,85 à 89 ans,Femmes,Maladies du coeur,1582.4
2019,85 à 89 ans,Femmes,Essential hypertension and hypertensive renal disease,56.3
2019,85 à 89 ans,Femmes,Cerebrovascular diseases,521.7
2019,85 à 89 ans,Femmes,Atherosclerosis,16.6
2019,85 à 89 ans,Femmes,Aortic aneurysm and dissection,47.2
2019,85 à 89 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,356.2
2019,85 à 89 ans,Femmes,Pneumoconioses and chemical effects,0.3
2019,85 à 89 ans,Femmes,Pneumonitis due to solids and liquids,46.2
2019,90 ans et plus,Les deux sexes,Tumeurs malignes,2297.1
2019,90 ans et plus,Les deux sexes,Diabète sucré,337.5
2019,90 ans et plus,Les deux sexes,Maladies du coeur,4444.0
2019,90 ans et plus,Les deux sexes,Essential hypertension and hypertensive renal disease,197.4
2019,90 ans et plus,Les deux sexes,Cerebrovascular diseases,1244.5
2019,90 ans et plus,Les deux sexes,Atherosclerosis,56.8
2019,90 ans et plus,Les deux sexes,Aortic aneurysm and dissection,82.3
2019,90 ans et plus,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,697.6
2019,90 ans et plus,Les deux sexes,Pneumoconioses and chemical effects,6.4
2019,90 ans et plus,Les deux sexes,Pneumonitis due to solids and liquids,181.5
2019,90 ans et plus,Hommes,Tumeurs malignes,3413.5
2019,90 ans et plus,Hommes,Diabète sucré,436.1
2019,90 ans et plus,Hommes,Maladies du coeur,5008.7
2019,90 ans et plus,Hommes,Essential hypertension and hypertensive renal disease,153.0
2019,90 ans et plus,Hommes,Cerebrovascular diseases,1160.2
2019,90 ans et plus,Hommes,Atherosclerosis,65.0
2019,90 ans et plus,Hommes,Aortic aneurysm and dissection,129.0
2019,90 ans et plus,Hommes,Maladies chroniques des voies respiratoires inférieures,944.1
2019,90 ans et plus,Hommes,Pneumoconioses and chemical effects,20.0
2019,90 ans et plus,Hommes,Pneumonitis due to solids and liquids,284.0
2019,90 ans et plus,Femmes,Tumeurs malignes,1802.5
2019,90 ans et plus,Femmes,Diabète sucré,293.8
2019,90 ans et plus,Femmes,Maladies du coeur,4193.8
2019,90 ans et plus,Femmes,Essential hypertension and hypertensive renal disease,217.1
2019,90 ans et plus,Femmes,Cerebrovascular diseases,1281.8
2019,90 ans et plus,Femmes,Atherosclerosis,53.2
2019,90 ans et plus,Femmes,Aortic aneurysm and dissection,61.6
2019,90 ans et plus,Femmes,Maladies chroniques des voies respiratoires inférieures,588.4
2019,90 ans et plus,Femmes,Pneumoconioses and chemical effects,0.4
2019,90 ans et plus,Femmes,Pneumonitis due to solids and liquids,136.0
2020,Tous les âges,Les deux sexes,Tumeurs malignes,213.8
2020,Tous les âges,Les deux sexes,Diabète sucré,20.1
2020,Tous les âges,Les deux sexes,Maladies du coeur,143.2
2020,Tous les âges,Les deux sexes,Essential hypertension and hypertensive renal disease,5.2
2020,Tous les âges,Les deux sexes,Cerebrovascular diseases,36.2
2020,Tous les âges,Les deux sexes,Atherosclerosis,1.4
2020,Tous les âges,Les deux sexes,Aortic aneurysm and dissection,4.0
2020,Tous les âges,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,31.2
2020,Tous les âges,Les deux sexes,Pneumoconioses and chemical effects,0.3
2020,Tous les âges,Les deux sexes,Pneumonitis due to solids and liquids,4.4
2020,Tous les âges,Hommes,Tumeurs malignes,227.7
2020,Tous les âges,Hommes,Diabète sucré,22.8
2020,Tous les âges,Hommes,Maladies du coeur,158.0
2020,Tous les âges,Hommes,Essential hypertension and hypertensive renal disease,4.1
2020,Tous les âges,Hommes,Cerebrovascular diseases,32.2
2020,Tous les âges,Hommes,Atherosclerosis,1.4
2020,Tous les âges,Hommes,Aortic aneurysm and dissection,5.1
2020,Tous les âges,Hommes,Maladies chroniques des voies respiratoires inférieures,31.8
2020,Tous les âges,Hommes,Pneumoconioses and chemical effects,0.6
2020,Tous les âges,Hommes,Pneumonitis due to solids and liquids,5.2
2020,Tous les âges,Femmes,Tumeurs malignes,200.0
2020,Tous les âges,Femmes,Diabète sucré,17.5
2020,Tous les âges,Femmes,Maladies du coeur,128.6
2020,Tous les âges,Femmes,Essential hypertension and hypertensive renal disease,6.2
2020,Tous les âges,Femmes,Cerebrovascular diseases,40.1
2020,Tous les âges,Femmes,Atherosclerosis,1.5
2020,Tous les âges,Femmes,Aortic aneurysm and dissection,3.0
2020,Tous les âges,Femmes,Maladies chroniques des voies respiratoires inférieures,30.6
2020,Tous les âges,Femmes,Pneumoconioses and chemical effects,0.0
2020,Tous les âges,Femmes,Pneumonitis due to solids and liquids,3.7
2020,1 à 14 ans,Les deux sexes,Tumeurs malignes,2.0
2020,1 à 14 ans,Les deux sexes,Diabète sucré,0.3
2020,1 à 14 ans,Les deux sexes,Maladies du coeur,0.2
2020,1 à 14 ans,Les deux sexes,Essential hypertension and hypertensive renal disease,0.0
2020,1 à 14 ans,Les deux sexes,Cerebrovascular diseases,0.2
2020,1 à 14 ans,Les deux sexes,Atherosclerosis,0.0
2020,1 à 14 ans,Les deux sexes,Aortic aneurysm and dissection,0.0
2020,1 à 14 ans,Les deux sexes,Maladies chroniques des voies respiratoires inférieures,0.1
2020,1 à 14 ans,Les deux sexes,Pneumoconioses and chemical effects,0.0
2020,1 à 14 ans,Les deux sexes,Pneumonitis due to solids and liquids,0.0
2020,1 à 14 ans,Hommes,Tumeurs malignes,2.0
2020,1 à 14 ans,Hommes,Diabète sucré,0.1
2020,1 à 14 ans,Hommes,Maladies du coeur,0.2
2020,1 à 14 ans,Hommes,Essential hypertension and hypertensive renal disease,0.0
2020,1 à 14 ans,Hommes,Cerebrovascular diseases,0.2
2020,1 à 14 ans,Hommes,Atherosclerosis,0.0
2020,1 à 14 ans,Hommes,Aortic aneurysm and dissection,0.1
2020,1 à 14 ans,Hommes,Maladies chroniques des voies respiratoires inférieures,0.2
2020,1 à 14 ans,Hommes,Pneumoconioses and chemical effects,0.0
2020,1 à 14 ans,Hommes,Pneumonitis due to solids and liquids,0.0
2020,1 à 14 ans,Femmes,Tumeurs malignes,2.0
2020,1 à 14 ans,Femmes,Diabète sucré,0.5
2020,1 à 14 ans,Femmes,Maladies du coeur,0.3
2020,1 à 14 ans,Femmes,Essential hypertension and hypertensive renal disease,0.0
2020,1 à 14 ans,Femmes,Cerebrovascular diseases,0.2
2020,1 à 14 ans,Femmes,Atherosclerosis,0.0
2020,1 à 14 ans,Femmes,Aortic aneurysm and dissection,0.0
2020,1 à 14 ans,Femmes,Maladies chroniques des voies respiratoires inférieures,0.1
2020,1 à 14 ans,Femmes,Pneumoconioses and chemical effects,0.0
2020,1 à 14 ans,Femmes,Pneumonitis due to solids and liquids,0.0
