Year,Niveau de sécurité alimentaire du ménage,Géographie,Genre,Groupe d'âge,Type de famille économique,Minorité visible,Population autochtone,GeoCode,Value
2023,Insécurité alimentaire marginale,Provinces des Prairies,Man+,,Hommes+ âgés hors famille économique,,,,6.0
2023,Insécurité alimentaire modérée ou grave,Provinces des Prairies,Man+,,Hommes+ âgés hors famille économique,,,,10.5
2023,Insécurité alimentaire modérée,Provinces des Prairies,Man+,,Hommes+ âgés hors famille économique,,,,5.7
2023,Sécurité alimentaire,Provinces des Prairies,Woman+,,Femmes+ âgées hors famille économique,,,,84.8
2023,Insécurité alimentaire,Provinces des Prairies,Woman+,,Femmes+ âgées hors famille économique,,,,15.2
2023,Insécurité alimentaire marginale,Provinces des Prairies,Woman+,,Femmes+ âgées hors famille économique,,,,3.5
2023,Insécurité alimentaire modérée ou grave,Provinces des Prairies,Woman+,,Femmes+ âgées hors famille économique,,,,11.7
2023,Insécurité alimentaire modérée,Provinces des Prairies,Woman+,,Femmes+ âgées hors famille économique,,,,8.7
2023,Insécurité alimentaire grave,Provinces des Prairies,Woman+,,Femmes+ âgées hors famille économique,,,,3.0
2023,Sécurité alimentaire,Provinces des Prairies,Both genders,,Personnes non âgées hors famille économique,,,,61.3
2023,Insécurité alimentaire,Provinces des Prairies,Both genders,,Personnes non âgées hors famille économique,,,,38.7
2023,Insécurité alimentaire marginale,Provinces des Prairies,Both genders,,Personnes non âgées hors famille économique,,,,7.2
2023,Insécurité alimentaire modérée ou grave,Provinces des Prairies,Both genders,,Personnes non âgées hors famille économique,,,,31.5
2023,Insécurité alimentaire modérée,Provinces des Prairies,Both genders,,Personnes non âgées hors famille économique,,,,14.1
2023,Insécurité alimentaire grave,Provinces des Prairies,Both genders,,Personnes non âgées hors famille économique,,,,17.4
2023,Sécurité alimentaire,Provinces des Prairies,Man+,,Hommes+ non âgés hors famille économique,,,,61.4
2023,Insécurité alimentaire,Provinces des Prairies,Man+,,Hommes+ non âgés hors famille économique,,,,38.6
2023,Insécurité alimentaire marginale,Provinces des Prairies,Man+,,Hommes+ non âgés hors famille économique,,,,6.9
2023,Insécurité alimentaire modérée ou grave,Provinces des Prairies,Man+,,Hommes+ non âgés hors famille économique,,,,31.7
2023,Insécurité alimentaire modérée,Provinces des Prairies,Man+,,Hommes+ non âgés hors famille économique,,,,14.4
2023,Insécurité alimentaire grave,Provinces des Prairies,Man+,,Hommes+ non âgés hors famille économique,,,,17.3
2023,Sécurité alimentaire,Provinces des Prairies,Woman+,,Femmes+ non âgées hors famille économique,,,,61.3
2023,Insécurité alimentaire,Provinces des Prairies,Woman+,,Femmes+ non âgées hors famille économique,,,,38.7
2023,Insécurité alimentaire marginale,Provinces des Prairies,Woman+,,Femmes+ non âgées hors famille économique,,,,7.6
2023,Insécurité alimentaire modérée ou grave,Provinces des Prairies,Woman+,,Femmes+ non âgées hors famille économique,,,,31.2
2023,Insécurité alimentaire modérée,Provinces des Prairies,Woman+,,Femmes+ non âgées hors famille économique,,,,13.8
2023,Insécurité alimentaire grave,Provinces des Prairies,Woman+,,Femmes+ non âgées hors famille économique,,,,17.4
2023,Sécurité alimentaire,Manitoba,Both genders,,Toutes les personnes,,,46,74.7
2023,Insécurité alimentaire,Manitoba,Both genders,,Toutes les personnes,,,46,25.3
2023,Insécurité alimentaire marginale,Manitoba,Both genders,,Toutes les personnes,,,46,5.2
2023,Insécurité alimentaire modérée ou grave,Manitoba,Both genders,,Toutes les personnes,,,46,20.1
2023,Insécurité alimentaire modérée,Manitoba,Both genders,,Toutes les personnes,,,46,13.0
2023,Insécurité alimentaire grave,Manitoba,Both genders,,Toutes les personnes,,,46,7.1
2023,Sécurité alimentaire,Manitoba,Both genders,,Personnes dans les familles économiques,,,46,75.2
2023,Insécurité alimentaire,Manitoba,Both genders,,Personnes dans les familles économiques,,,46,24.8
2023,Insécurité alimentaire marginale,Manitoba,Both genders,,Personnes dans les familles économiques,,,46,5.1
2023,Insécurité alimentaire modérée ou grave,Manitoba,Both genders,,Personnes dans les familles économiques,,,46,19.7
2023,Insécurité alimentaire modérée,Manitoba,Both genders,,Personnes dans les familles économiques,,,46,13.6
2023,Insécurité alimentaire grave,Manitoba,Both genders,,Personnes dans les familles économiques,,,46,6.1
2023,Sécurité alimentaire,Manitoba,Both genders,,Persons in senior families,,,46,92.7
2023,Insécurité alimentaire,Manitoba,Both genders,,Persons in senior families,,,46,7.3
2023,Insécurité alimentaire marginale,Manitoba,Both genders,,Persons in senior families,,,46,2.7
2023,Insécurité alimentaire modérée ou grave,Manitoba,Both genders,,Persons in senior families,,,46,4.6
2023,Insécurité alimentaire modérée,Manitoba,Both genders,,Persons in senior families,,,46,3.2
2023,Sécurité alimentaire,Manitoba,Both genders,,Personnes dans les couples de personnes âgées,,,46,91.5
2023,Insécurité alimentaire,Manitoba,Both genders,,Personnes dans les couples de personnes âgées,,,46,8.5
2023,Insécurité alimentaire marginale,Manitoba,Both genders,,Personnes dans les couples de personnes âgées,,,46,3.6
2023,Insécurité alimentaire modérée ou grave,Manitoba,Both genders,,Personnes dans les couples de personnes âgées,,,46,4.8
2023,Insécurité alimentaire modérée,Manitoba,Both genders,,Personnes dans les couples de personnes âgées,,,46,3.6
2023,Sécurité alimentaire,Manitoba,Both genders,,Personnes dans les autres familles de personnes âgées,,,46,95.3
2023,Sécurité alimentaire,Manitoba,Both genders,,Personnes dans les familles non âgées,,,46,72.3
2023,Insécurité alimentaire,Manitoba,Both genders,,Personnes dans les familles non âgées,,,46,27.7
2023,Insécurité alimentaire marginale,Manitoba,Both genders,,Personnes dans les familles non âgées,,,46,5.5
2023,Insécurité alimentaire modérée ou grave,Manitoba,Both genders,,Personnes dans les familles non âgées,,,46,22.2
2023,Insécurité alimentaire modérée,Manitoba,Both genders,,Personnes dans les familles non âgées,,,46,15.3
2023,Insécurité alimentaire grave,Manitoba,Both genders,,Personnes dans les familles non âgées,,,46,6.9
2023,Sécurité alimentaire,Manitoba,Both genders,,Personnes dans les couples,,,46,78.5
2023,Insécurité alimentaire,Manitoba,Both genders,,Personnes dans les couples,,,46,21.5
2023,Insécurité alimentaire marginale,Manitoba,Both genders,,Personnes dans les couples,,,46,6.2
2023,Insécurité alimentaire modérée ou grave,Manitoba,Both genders,,Personnes dans les couples,,,46,15.3
2023,Insécurité alimentaire modérée,Manitoba,Both genders,,Personnes dans les couples,,,46,8.0
2023,Insécurité alimentaire grave,Manitoba,Both genders,,Personnes dans les couples,,,46,7.3
2023,Sécurité alimentaire,Manitoba,Both genders,,Personnes dans les familles comptant un couple avec des enfants,,,46,72.1
2023,Insécurité alimentaire,Manitoba,Both genders,,Personnes dans les familles comptant un couple avec des enfants,,,46,27.9
2023,Insécurité alimentaire marginale,Manitoba,Both genders,,Personnes dans les familles comptant un couple avec des enfants,,,46,6.0
2023,Insécurité alimentaire modérée ou grave,Manitoba,Both genders,,Personnes dans les familles comptant un couple avec des enfants,,,46,21.9
2023,Insécurité alimentaire modérée,Manitoba,Both genders,,Personnes dans les familles comptant un couple avec des enfants,,,46,17.0
2023,Insécurité alimentaire grave,Manitoba,Both genders,,Personnes dans les familles comptant un couple avec des enfants,,,46,4.9
2023,Sécurité alimentaire,Manitoba,Both genders,,Personnes dans les familles comptant un couple avec d'autres personnes apparentées,,,46,83.4
2023,Insécurité alimentaire,Manitoba,Both genders,,Personnes dans les familles comptant un couple avec d'autres personnes apparentées,,,46,16.6
2023,Insécurité alimentaire modérée ou grave,Manitoba,Both genders,,Personnes dans les familles comptant un couple avec d'autres personnes apparentées,,,46,11.8
2023,Sécurité alimentaire,Manitoba,Both genders,,Personnes dans les familles monoparentales,,,46,52.1
2023,Insécurité alimentaire,Manitoba,Both genders,,Personnes dans les familles monoparentales,,,46,47.9
2023,Insécurité alimentaire modérée ou grave,Manitoba,Both genders,,Personnes dans les familles monoparentales,,,46,46.2
2023,Insécurité alimentaire modérée,Manitoba,Both genders,,Personnes dans les familles monoparentales,,,46,28.8
2023,Insécurité alimentaire grave,Manitoba,Both genders,,Personnes dans les familles monoparentales,,,46,17.4
2023,Sécurité alimentaire,Manitoba,Man+,,Personnes dans les familles monoparentales où le parent est un homme+,,,46,51.8
2023,Insécurité alimentaire,Manitoba,Man+,,Personnes dans les familles monoparentales où le parent est un homme+,,,46,48.2
2023,Insécurité alimentaire modérée ou grave,Manitoba,Man+,,Personnes dans les familles monoparentales où le parent est un homme+,,,46,39.5
2023,Sécurité alimentaire,Manitoba,Woman+,,Personnes dans les familles monoparentales où le parent est une femme+,,,46,52.1
2023,Insécurité alimentaire,Manitoba,Woman+,,Personnes dans les familles monoparentales où le parent est une femme+,,,46,47.9
2023,Insécurité alimentaire modérée ou grave,Manitoba,Woman+,,Personnes dans les familles monoparentales où le parent est une femme+,,,46,47.9
2023,Insécurité alimentaire modérée,Manitoba,Woman+,,Personnes dans les familles monoparentales où le parent est une femme+,,,46,30.4
2023,Sécurité alimentaire,Manitoba,Both genders,,Personnes dans les autres familles de personnes non âgées,,,46,63.9
2023,Insécurité alimentaire,Manitoba,Both genders,,Personnes dans les autres familles de personnes non âgées,,,46,36.1
2023,Insécurité alimentaire modérée ou grave,Manitoba,Both genders,,Personnes dans les autres familles de personnes non âgées,,,46,30.6
2023,Insécurité alimentaire modérée,Manitoba,Both genders,,Personnes dans les autres familles de personnes non âgées,,,46,16.0
2023,Sécurité alimentaire,Manitoba,Both genders,,Personnes hors famille économique,,,46,71.7
2023,Insécurité alimentaire,Manitoba,Both genders,,Personnes hors famille économique,,,46,28.3
2023,Insécurité alimentaire marginale,Manitoba,Both genders,,Personnes hors famille économique,,,46,5.7
2023,Insécurité alimentaire modérée ou grave,Manitoba,Both genders,,Personnes hors famille économique,,,46,22.6
2023,Insécurité alimentaire modérée,Manitoba,Both genders,,Personnes hors famille économique,,,46,9.9
2023,Insécurité alimentaire grave,Manitoba,Both genders,,Personnes hors famille économique,,,46,12.7
2023,Sécurité alimentaire,Manitoba,Both genders,,Personnes âgées hors famille économique,,,46,88.0
2023,Insécurité alimentaire,Manitoba,Both genders,,Personnes âgées hors famille économique,,,46,12.0
2023,Insécurité alimentaire marginale,Manitoba,Both genders,,Personnes âgées hors famille économique,,,46,4.2
2023,Insécurité alimentaire modérée ou grave,Manitoba,Both genders,,Personnes âgées hors famille économique,,,46,7.8
2023,Insécurité alimentaire modérée,Manitoba,Both genders,,Personnes âgées hors famille économique,,,46,5.3
2023,Insécurité alimentaire grave,Manitoba,Both genders,,Personnes âgées hors famille économique,,,46,2.5
2023,Sécurité alimentaire,Manitoba,Man+,,Hommes+ âgés hors famille économique,,,46,86.8
2023,Insécurité alimentaire,Manitoba,Man+,,Hommes+ âgés hors famille économique,,,46,13.2
2023,Sécurité alimentaire,Manitoba,Woman+,,Femmes+ âgées hors famille économique,,,46,88.7
2023,Insécurité alimentaire,Manitoba,Woman+,,Femmes+ âgées hors famille économique,,,46,11.3
2023,Insécurité alimentaire marginale,Manitoba,Woman+,,Femmes+ âgées hors famille économique,,,46,3.1
2023,Insécurité alimentaire modérée ou grave,Manitoba,Woman+,,Femmes+ âgées hors famille économique,,,46,8.2
2023,Insécurité alimentaire modérée,Manitoba,Woman+,,Femmes+ âgées hors famille économique,,,46,5.9
2023,Sécurité alimentaire,Manitoba,Both genders,,Personnes non âgées hors famille économique,,,46,64.1
2023,Insécurité alimentaire,Manitoba,Both genders,,Personnes non âgées hors famille économique,,,46,35.9
2023,Insécurité alimentaire marginale,Manitoba,Both genders,,Personnes non âgées hors famille économique,,,46,6.4
2023,Insécurité alimentaire modérée ou grave,Manitoba,Both genders,,Personnes non âgées hors famille économique,,,46,29.5
2023,Insécurité alimentaire modérée,Manitoba,Both genders,,Personnes non âgées hors famille économique,,,46,12.1
2023,Insécurité alimentaire grave,Manitoba,Both genders,,Personnes non âgées hors famille économique,,,46,17.4
2023,Sécurité alimentaire,Manitoba,Man+,,Hommes+ non âgés hors famille économique,,,46,66.9
2023,Insécurité alimentaire,Manitoba,Man+,,Hommes+ non âgés hors famille économique,,,46,33.1
2023,Insécurité alimentaire marginale,Manitoba,Man+,,Hommes+ non âgés hors famille économique,,,46,7.5
2023,Insécurité alimentaire modérée ou grave,Manitoba,Man+,,Hommes+ non âgés hors famille économique,,,46,25.7
2023,Insécurité alimentaire modérée,Manitoba,Man+,,Hommes+ non âgés hors famille économique,,,46,10.3
2023,Insécurité alimentaire grave,Manitoba,Man+,,Hommes+ non âgés hors famille économique,,,46,15.4
2023,Sécurité alimentaire,Manitoba,Woman+,,Femmes+ non âgées hors famille économique,,,46,60.4
2023,Insécurité alimentaire,Manitoba,Woman+,,Femmes+ non âgées hors famille économique,,,46,39.6
2023,Insécurité alimentaire marginale,Manitoba,Woman+,,Femmes+ non âgées hors famille économique,,,46,4.9
